,l_xy,n_pts,time
3572,9,370,0.03599429130554199
3573,10,370,0.03228616714477539
3574,11,370,0.03004169464111328
3575,12,370,0.02908015251159668
3576,13,370,0.027367353439331055
3577,14,370,0.02674078941345215
3578,15,370,0.025534868240356445
3579,16,370,0.02406167984008789
3580,17,370,0.022991657257080078
3581,18,370,0.022658586502075195
3582,19,370,0.021708250045776367
3583,20,370,0.021553754806518555
3584,21,370,0.020902633666992188
3585,22,370,0.0200347900390625
3586,23,370,0.01944279670715332
3587,24,370,0.018997669219970703
3588,25,370,0.018486976623535156
3589,26,370,0.018166303634643555
3590,27,370,0.017737388610839844
3591,28,370,0.017232894897460938
3592,29,370,0.016492128372192383
3593,30,370,0.016429424285888672
3594,31,370,0.01614832878112793
3595,32,370,0.015877723693847656
3596,33,370,0.015630006790161133
3597,34,370,0.015148401260375977
3598,35,370,0.014940261840820312
3599,36,370,0.014838457107543945
3600,37,370,0.014536857604980469
3601,38,370,0.014245748519897461
3602,39,370,0.014180660247802734
3603,40,370,0.013806581497192383
3604,41,370,0.013719797134399414
3605,42,370,0.01337122917175293
3606,43,370,0.01325535774230957
3607,44,370,0.013158321380615234
3608,45,370,0.013046503067016602
3609,46,370,0.012839078903198242
3610,47,370,0.012573480606079102
3611,48,370,0.012326955795288086
3612,49,370,0.012506484985351562
3613,50,370,0.012238502502441406
3614,51,370,0.012095451354980469
3615,52,370,0.012125968933105469
3616,53,370,0.011903047561645508
3617,54,370,0.011822223663330078
3618,55,370,0.011652469635009766
3619,56,370,0.011559009552001953
3620,57,370,0.011462211608886719
3621,58,370,0.011185646057128906
3622,59,370,0.011400938034057617
3623,60,370,0.01127767562866211
3624,61,370,0.010972023010253906
3625,62,370,0.011012554168701172
3626,63,370,0.010866880416870117
3627,64,370,0.010851860046386719
3628,65,370,0.010695934295654297
3629,66,370,0.010628938674926758
3630,67,370,0.01064443588256836
3631,68,370,0.010486364364624023
3632,69,370,0.010394573211669922
3633,70,370,0.01049661636352539
3634,71,370,0.01038980484008789
3635,72,370,0.010229110717773438
3636,73,370,0.010104179382324219
3637,74,370,0.010060787200927734
3638,75,370,0.01012730598449707
3639,76,370,0.010135650634765625
3640,77,370,0.009900331497192383
3641,78,370,0.009996414184570312
3642,79,370,0.009815216064453125
3643,80,370,0.00975179672241211
3644,81,370,0.009698867797851562
3645,82,370,0.009643793106079102
3646,83,370,0.009522438049316406
3647,84,370,0.009399175643920898
3648,85,370,0.00942087173461914
3649,86,370,0.009361743927001953
3650,87,370,0.009276866912841797
3651,88,370,0.009213447570800781
3652,89,370,0.009048700332641602
3653,90,370,0.009047269821166992
3654,91,370,0.009067773818969727
3655,92,370,0.008821249008178711
3656,93,370,0.008793830871582031
3657,94,370,0.008575439453125
3658,95,370,0.008652448654174805
3659,96,370,0.008442163467407227
3660,97,370,0.00839090347290039
3661,98,370,0.008630037307739258
3662,99,370,0.008572578430175781
3663,1,380,0.1367955207824707
3664,2,380,0.10614585876464844
3665,3,380,0.07917189598083496
3666,4,380,0.061798810958862305
3667,5,380,0.055487871170043945
