,l_xy,n_pts,time
160,62,20,5.5789947509765625e-05
161,63,20,4.1961669921875e-05
162,64,20,5.1021575927734375e-05
163,65,20,4.291534423828125e-05
164,66,20,4.076957702636719e-05
165,67,20,5.602836608886719e-05
166,68,20,4.38690185546875e-05
167,69,20,3.075599670410156e-05
168,70,20,7.009506225585938e-05
169,71,20,4.696846008300781e-05
170,72,20,4.887580871582031e-05
171,73,20,7.390975952148438e-05
172,74,20,4.673004150390625e-05
173,75,20,4.506111145019531e-05
174,76,20,4.982948303222656e-05
175,77,20,5.078315734863281e-05
176,78,20,7.414817810058594e-05
177,79,20,6.175041198730469e-05
178,80,20,4.1961669921875e-05
179,81,20,2.5987625122070312e-05
180,82,20,3.504753112792969e-05
181,83,20,4.410743713378906e-05
182,84,20,4.1961669921875e-05
183,85,20,5.221366882324219e-05
184,86,20,3.910064697265625e-05
185,87,20,4.00543212890625e-05
186,88,20,4.100799560546875e-05
187,89,20,5.793571472167969e-05
188,90,20,4.7206878662109375e-05
189,91,20,7.82012939453125e-05
190,92,20,4.100799560546875e-05
191,93,20,5.7697296142578125e-05
192,94,20,3.886222839355469e-05
193,95,20,5.507469177246094e-05
194,96,20,4.100799560546875e-05
195,97,20,3.886222839355469e-05
196,98,20,4.673004150390625e-05
197,99,20,8.130073547363281e-05
198,1,30,0.0003209114074707031
199,2,30,0.0002827644348144531
200,3,30,0.0002608299255371094
201,4,30,0.0002129077911376953
202,5,30,0.00025916099548339844
203,6,30,0.00026702880859375
204,7,30,0.00015687942504882812
205,8,30,0.0001537799835205078
206,9,30,0.0001468658447265625
207,10,30,0.00015473365783691406
208,11,30,0.0001590251922607422
209,12,30,0.00013494491577148438
210,13,30,0.00012493133544921875
211,14,30,0.00012803077697753906
212,15,30,0.0001227855682373047
213,16,30,0.00011897087097167969
214,17,30,0.00010275840759277344
215,18,30,9.799003601074219e-05
216,19,30,0.00010085105895996094
217,20,30,0.0001728534698486328
218,21,30,0.00010895729064941406
219,22,30,0.00011491775512695312
220,23,30,8.869171142578125e-05
221,24,30,0.00010204315185546875
222,25,30,9.703636169433594e-05
223,26,30,8.7738037109375e-05
224,27,30,8.177757263183594e-05
225,28,30,0.00010371208190917969
226,29,30,8.392333984375e-05
227,30,30,7.510185241699219e-05
228,31,30,8.106231689453125e-05
229,32,30,8.797645568847656e-05
230,33,30,0.00012683868408203125
231,34,30,9.131431579589844e-05
232,35,30,8.487701416015625e-05
233,36,30,7.319450378417969e-05
234,37,30,7.128715515136719e-05
235,38,30,7.104873657226562e-05
236,39,30,7.700920104980469e-05
237,40,30,0.00011229515075683594
238,41,30,9.799003601074219e-05
239,42,30,8.20159912109375e-05
240,43,30,0.00012421607971191406
241,44,30,8.511543273925781e-05
242,45,30,7.700920104980469e-05
243,46,30,9.489059448242188e-05
244,47,30,7.867813110351562e-05
245,48,30,7.772445678710938e-05
246,49,30,8.392333984375e-05
